node1	label	node2
"317541"	dose_form_of	"369306"
"317541"	dose_form_of	"368346"
"317541"	dose_form_of	"762419"
"317541"	dose_form_of	"368303"
"317541"	dose_form_of	"369127"
"317541"	dose_form_of	"367737"
"317541"	dose_form_of	"1116638"
"317541"	dose_form_of	"637813"
"317541"	dose_form_of	"746022"
"317541"	dose_form_of	"632289"
"317541"	dose_form_of	"721816"
"317541"	dose_form_of	"637789"
"317541"	dose_form_of	"705965"
"317541"	dose_form_of	"967066"
"317541"	dose_form_of	"759872"
"317541"	dose_form_of	"367674"
"317541"	dose_form_of	"385970"
"317541"	dose_form_of	"1006820"
"317541"	dose_form_of	"830604"
"317541"	dose_form_of	"967072"
"317541"	dose_form_of	"900433"
"317541"	dose_form_of	"628917"
"317541"	dose_form_of	"369221"
"317541"	dose_form_of	"1547107"
"317541"	dose_form_of	"1042634"
"317541"	dose_form_of	"1047944"
"317541"	dose_form_of	"1047812"
"317541"	dose_form_of	"1053478"
"317541"	dose_form_of	"1092192"
"317541"	dose_form_of	"1091649"
"317541"	dose_form_of	"1149354"
"317541"	dose_form_of	"1147394"
"317541"	dose_form_of	"1241482"
"317541"	dose_form_of	"1294210"
"317541"	dose_form_of	"1657614"
"317541"	dose_form_of	"1300264"
"317541"	dose_form_of	"1359080"
"317541"	dose_form_of	"1376437"
"317541"	dose_form_of	"904398"
"317541"	dose_form_of	"1372660"
"317541"	dose_form_of	"1421004"
"317541"	dose_form_of	"1433876"
"317541"	dose_form_of	"1492735"
"317541"	dose_form_of	"1492677"
"317541"	dose_form_of	"1550960"
"317541"	dose_form_of	"1599659"
"317541"	dose_form_of	"1598655"
"317541"	dose_form_of	"1602112"
"317541"	dose_form_of	"2274387"
"317541"	dose_form_of	"1595661"
"317541"	dose_form_of	"1648224"
"317541"	dose_form_of	"1658756"
"317541"	dose_form_of	"1724434"
"317541"	dose_form_of	"1747564"
"317541"	dose_form_of	"1798284"
"317541"	dose_form_of	"1995533"
"317541"	dose_form_of	"2059277"
"317541"	dose_form_of	"1859378"
"317541"	dose_form_of	"1868015"
"317541"	dose_form_of	"1872455"
"317541"	dose_form_of	"1921225"
"317541"	dose_form_of	"2001348"
"317541"	dose_form_of	"2001361"
"317541"	dose_form_of	"2043461"
"317541"	dose_form_of	"2058919"
"317541"	dose_form_of	"2055763"
"317541"	dose_form_of	"2361293"
"317541"	dose_form_of	"884175"
"317541"	dose_form_of	"823971"
"317541"	dose_form_of	"617318"
"317541"	dose_form_of	"890967"
"317541"	dose_form_of	"670003"
"317541"	dose_form_of	"802506"
"317541"	dose_form_of	"802330"
"317541"	dose_form_of	"1547952"
"317541"	dose_form_of	"667130"
"317541"	dose_form_of	"667132"
"317541"	dose_form_of	"668691"
"317541"	dose_form_of	"805663"
"317541"	dose_form_of	"882559"
"317541"	dose_form_of	"861733"
"317541"	dose_form_of	"845518"
"317541"	dose_form_of	"834118"
"317541"	dose_form_of	"723533"
"317541"	dose_form_of	"847745"
"317541"	dose_form_of	"834080"
"317541"	dose_form_of	"749841"
"317541"	dose_form_of	"861821"
"317541"	dose_form_of	"858735"
"317541"	dose_form_of	"857419"
"317541"	dose_form_of	"2266818"
"317541"	dose_form_of	"859426"
"317541"	dose_form_of	"1092093"
"317541"	dose_form_of	"858627"
"317541"	dose_form_of	"859317"
"317541"	dose_form_of	"858114"
"317541"	dose_form_of	"861517"
"317541"	dose_form_of	"1941473"
"317541"	dose_form_of	"858812"
"317541"	dose_form_of	"847720"
"317541"	dose_form_of	"2108835"
"317541"	dose_form_of	"1048957"
"317541"	dose_form_of	"208535"
"317541"	dose_form_of	"141945"
"317541"	dose_form_of	"701413"
"317541"	dose_form_of	"201158"
"317541"	dose_form_of	"211761"
"317541"	dose_form_of	"834114"
"317541"	dose_form_of	"153523"
"317541"	dose_form_of	"543430"
"317541"	dose_form_of	"209455"
"317541"	dose_form_of	"208062"
"317541"	dose_form_of	"201426"
"317541"	dose_form_of	"105018"
"317541"	dose_form_of	"201333"
"317541"	dose_form_of	"214100"
"317541"	dose_form_of	"201045"
"317541"	dose_form_of	"104820"
"317541"	dose_form_of	"207488"
"317541"	dose_form_of	"261317"
"317541"	dose_form_of	"203912"
"317541"	dose_form_of	"857130"
"317541"	dose_form_of	"212064"
"317541"	dose_form_of	"210088"
"317541"	dose_form_of	"849580"
"317541"	dose_form_of	"200860"
"317541"	dose_form_of	"102834"
"317541"	dose_form_of	"105846"
"317541"	dose_form_of	"211336"
"317541"	dose_form_of	"200839"
"317541"	dose_form_of	"351638"
"317541"	dose_form_of	"284370"
"317541"	dose_form_of	"214077"
"317541"	dose_form_of	"824190"
"317541"	dose_form_of	"865125"
"317541"	dose_form_of	"849692"
"317541"	dose_form_of	"849612"
"317541"	dose_form_of	"857344"
"317541"	dose_form_of	"847365"
"317541"	dose_form_of	"849578"
"317541"	dose_form_of	"897704"
"317541"	dose_form_of	"828350"
"317541"	dose_form_of	"207221"
"317541"	dose_form_of	"404711"
"317541"	dose_form_of	"108405"
"317541"	dose_form_of	"200788"
"317541"	dose_form_of	"200792"
"317541"	dose_form_of	"210250"
"317541"	dose_form_of	"352004"
"317541"	dose_form_of	"201341"
"317541"	dose_form_of	"208086"
"317541"	dose_form_of	"104306"
"317541"	dose_form_of	"153000"
"317541"	dose_form_of	"226913"
"317541"	dose_form_of	"153734"
"317541"	dose_form_of	"213290"
"317541"	dose_form_of	"284428"
"317541"	dose_form_of	"540145"
"317541"	dose_form_of	"212281"
"317541"	dose_form_of	"541656"
"317541"	dose_form_of	"351484"
"317541"	dose_form_of	"104050"
"317541"	dose_form_of	"213408"
"317541"	dose_form_of	"404443"
"317541"	dose_form_of	"102597"
"317541"	dose_form_of	"208417"
"317541"	dose_form_of	"540938"
"317541"	dose_form_of	"211498"
"317541"	dose_form_of	"153692"
"317541"	dose_form_of	"205785"
"317541"	dose_form_of	"1050490"
"317541"	dose_form_of	"102556"
"317541"	dose_form_of	"200948"
"317541"	dose_form_of	"206908"
"317541"	dose_form_of	"104735"
"317541"	dose_form_of	"208048"
"317541"	dose_form_of	"540817"
"317541"	dose_form_of	"201377"
"317541"	dose_form_of	"102780"
"317541"	dose_form_of	"201328"
"317541"	dose_form_of	"152726"
"317541"	dose_form_of	"205771"
"317541"	dose_form_of	"103148"
"317541"	dose_form_of	"104687"
"317541"	dose_form_of	"201026"
"317541"	dose_form_of	"484953"
"317541"	dose_form_of	"214004"
"317541"	dose_form_of	"206551"
"317541"	dose_form_of	"141960"
"317541"	dose_form_of	"104079"
"317541"	dose_form_of	"108965"
"317541"	dose_form_of	"201331"
"317541"	dose_form_of	"602399"
"317541"	dose_form_of	"602395"
"317541"	dose_form_of	"346204"
"317541"	dose_form_of	"260286"
"317541"	dose_form_of	"202301"
"317541"	dose_form_of	"102819"
"317541"	dose_form_of	"540403"
"317541"	dose_form_of	"206558"
"317541"	dose_form_of	"540540"
"317541"	dose_form_of	"209388"
"317541"	dose_form_of	"284308"
"317541"	dose_form_of	"211294"
"317541"	dose_form_of	"579782"
"317541"	dose_form_of	"205909"
"317541"	dose_form_of	"207680"
"317541"	dose_form_of	"200833"
"317541"	dose_form_of	"205706"
"317541"	dose_form_of	"204012"
"317541"	dose_form_of	"200895"
"317541"	dose_form_of	"210628"
"317541"	dose_form_of	"208816"
"317541"	dose_form_of	"207078"
"317541"	dose_form_of	"261337"
"317541"	dose_form_of	"201064"
"317541"	dose_form_of	"206966"
"317541"	dose_form_of	"211958"
"317541"	dose_form_of	"206825"
"317541"	dose_form_of	"284592"
"317541"	dose_form_of	"206101"
"317541"	dose_form_of	"206257"
"317541"	dose_form_of	"105623"
"317541"	dose_form_of	"284589"
"317541"	dose_form_of	"284587"
"317541"	dose_form_of	"105633"
"317541"	dose_form_of	"200850"
"317541"	dose_form_of	"201336"
"317541"	dose_form_of	"201335"
"317541"	dose_form_of	"205904"
"317541"	dose_form_of	"105920"
"317541"	dose_form_of	"205863"
"317541"	dose_form_of	"153844"
"317541"	dose_form_of	"102858"
"317541"	dose_form_of	"201622"
"317541"	dose_form_of	"404084"
"317541"	dose_form_of	"153335"
"317541"	dose_form_of	"102321"
"317541"	dose_form_of	"206958"
"317541"	dose_form_of	"208513"
"317541"	dose_form_of	"1540868"
"317541"	dose_form_of	"262222"
"317541"	dose_form_of	"200953"
"317541"	dose_form_of	"209459"
"317541"	dose_form_of	"226708"
"317541"	dose_form_of	"104083"
"317541"	dose_form_of	"211295"
"317541"	dose_form_of	"404589"
"317541"	dose_form_of	"484770"
"317541"	dose_form_of	"211064"
"317541"	dose_form_of	"108744"
"317541"	dose_form_of	"205879"
"317541"	dose_form_of	"201429"
"317541"	dose_form_of	"105847"
"317541"	dose_form_of	"210767"
"317541"	dose_form_of	"213997"
"317541"	dose_form_of	"284287"
"317541"	dose_form_of	"104337"
"317541"	dose_form_of	"104324"
"317541"	dose_form_of	"152541"
"317541"	dose_form_of	"213196"
"317541"	dose_form_of	"153303"
"317541"	dose_form_of	"206903"
"317541"	dose_form_of	"105899"
"317541"	dose_form_of	"153301"
"317541"	dose_form_of	"151271"
"317541"	dose_form_of	"200786"
"317541"	dose_form_of	"105279"
"317541"	dose_form_of	"539886"
"317541"	dose_form_of	"352273"
"317541"	dose_form_of	"206793"
"317541"	dose_form_of	"212541"
"317541"	dose_form_of	"107270"
"317541"	dose_form_of	"540799"
"317541"	dose_form_of	"227108"
"317541"	dose_form_of	"206714"
"317541"	dose_form_of	"261339"
"317541"	dose_form_of	"402910"
"317541"	dose_form_of	"211322"
"317541"	dose_form_of	"152893"
"317541"	dose_form_of	"153124"
"317541"	dose_form_of	"211187"
"317541"	dose_form_of	"201061"
"317541"	dose_form_of	"210670"
"317541"	dose_form_of	"209368"
"317541"	dose_form_of	"206102"
"317541"	dose_form_of	"540281"
"317541"	dose_form_of	"200921"
"317541"	dose_form_of	"200924"
"317541"	dose_form_of	"200977"
"317541"	dose_form_of	"806637"
"317541"	dose_form_of	"201134"
"317541"	dose_form_of	"206752"
"317541"	dose_form_of	"208849"
"317541"	dose_form_of	"688649"
"317541"	dose_form_of	"637562"
"317541"	dose_form_of	"616485"
"317541"	dose_form_of	"1091395"
"317541"	dose_form_of	"856433"
"317541"	dose_form_of	"856450"
"317541"	dose_form_of	"857007"
"317541"	dose_form_of	"857323"
"317541"	dose_form_of	"857325"
"317541"	dose_form_of	"866113"
"317541"	dose_form_of	"854990"
"317541"	dose_form_of	"855314"
"317541"	dose_form_of	"855322"
"317541"	dose_form_of	"856562"
"317541"	dose_form_of	"647556"
"317541"	dose_form_of	"701338"
"317541"	dose_form_of	"724879"
"317541"	dose_form_of	"103933"
"317541"	dose_form_of	"206848"
"317541"	dose_form_of	"209366"
"317541"	dose_form_of	"201293"
"317541"	dose_form_of	"966160"
"317541"	dose_form_of	"966162"
"317541"	dose_form_of	"966168"
"317541"	dose_form_of	"966183"
"317541"	dose_form_of	"966468"
"317541"	dose_form_of	"966271"
"317541"	dose_form_of	"966171"
"317541"	dose_form_of	"826865"
"317541"	dose_form_of	"903709"
"317541"	dose_form_of	"966472"
"317541"	dose_form_of	"966244"
"317541"	dose_form_of	"904938"
"317541"	dose_form_of	"966190"
"317541"	dose_form_of	"1049512"
"317541"	dose_form_of	"966232"
"317541"	dose_form_of	"866088"
"317541"	dose_form_of	"2108828"
"317541"	dose_form_of	"1088599"
"317541"	dose_form_of	"884530"
"317541"	dose_form_of	"892253"
"317541"	dose_form_of	"897012"
"317541"	dose_form_of	"861785"
"317541"	dose_form_of	"898689"
"317541"	dose_form_of	"992186"
"317541"	dose_form_of	"900462"
"317541"	dose_form_of	"905086"
"317541"	dose_form_of	"992155"
"317541"	dose_form_of	"104217"
"317541"	dose_form_of	"992208"
"317541"	dose_form_of	"995264"
"317541"	dose_form_of	"2123141"
"317541"	dose_form_of	"995237"
"317541"	dose_form_of	"1547110"
"317541"	dose_form_of	"991190"
"317541"	dose_form_of	"1091498"
"317541"	dose_form_of	"993464"
"317541"	dose_form_of	"1009319"
"317541"	dose_form_of	"1012160"
"317541"	dose_form_of	"1012164"
"317541"	dose_form_of	"995684"
"317541"	dose_form_of	"994460"
"317541"	dose_form_of	"1020378"
"317541"	dose_form_of	"995942"
"317541"	dose_form_of	"997224"
"317541"	dose_form_of	"991549"
"317541"	dose_form_of	"1000139"
"317541"	dose_form_of	"1009249"
"317541"	dose_form_of	"1000116"
"317541"	dose_form_of	"1047791"
"317541"	dose_form_of	"1040036"
"317541"	dose_form_of	"1045314"
"317541"	dose_form_of	"1048340"
"317541"	dose_form_of	"1037261"
"317541"	dose_form_of	"1052767"
"317541"	dose_form_of	"1047935"
"317541"	dose_form_of	"1052445"
"317541"	dose_form_of	"1048043"
"317541"	dose_form_of	"1050808"
"317541"	dose_form_of	"1050419"
"317541"	dose_form_of	"1046978"
"317541"	dose_form_of	"1048065"
"317541"	dose_form_of	"1193341"
"317541"	dose_form_of	"1190357"
"317541"	dose_form_of	"1098651"
"317541"	dose_form_of	"1099589"
"317541"	dose_form_of	"1099600"
"317541"	dose_form_of	"1193462"
"317541"	dose_form_of	"1092736"
"317541"	dose_form_of	"1092631"
"317541"	dose_form_of	"1099602"
"317541"	dose_form_of	"1087238"
"317541"	dose_form_of	"1087037"
"317541"	dose_form_of	"1094106"
"317541"	dose_form_of	"1190696"
"317541"	dose_form_of	"1101469"
"317541"	dose_form_of	"1102277"
"317541"	dose_form_of	"1114096"
"317541"	dose_form_of	"1145995"
"317541"	dose_form_of	"1116102"
"317541"	dose_form_of	"1945850"
"317541"	dose_form_of	"208558"
"317541"	dose_form_of	"1247821"
"317541"	dose_form_of	"1441740"
"317541"	dose_form_of	"1247889"
"317541"	dose_form_of	"1247917"
"317541"	dose_form_of	"1250214"
"317541"	dose_form_of	"1250723"
"317541"	dose_form_of	"1298836"
"317541"	dose_form_of	"1299856"
"317541"	dose_form_of	"1299973"
"317541"	dose_form_of	"1299978"
"317541"	dose_form_of	"1299959"
"317541"	dose_form_of	"1299249"
