node1	label	node2	id
QRX1151131	PRX_REL_doseformgroup_of	QRX1151418	QRX1151131-PRX_REL_doseformgroup_of-QRX1151418-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151421	QRX1151131-PRX_REL_doseformgroup_of-QRX1151421-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151423	QRX1151131-PRX_REL_doseformgroup_of-QRX1151423-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151427	QRX1151131-PRX_REL_doseformgroup_of-QRX1151427-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151431	QRX1151131-PRX_REL_doseformgroup_of-QRX1151431-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151434	QRX1151131-PRX_REL_doseformgroup_of-QRX1151434-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151437	QRX1151131-PRX_REL_doseformgroup_of-QRX1151437-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151440	QRX1151131-PRX_REL_doseformgroup_of-QRX1151440-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151442	QRX1151131-PRX_REL_doseformgroup_of-QRX1151442-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151445	QRX1151131-PRX_REL_doseformgroup_of-QRX1151445-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151447	QRX1151131-PRX_REL_doseformgroup_of-QRX1151447-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151450	QRX1151131-PRX_REL_doseformgroup_of-QRX1151450-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151455	QRX1151131-PRX_REL_doseformgroup_of-QRX1151455-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151457	QRX1151131-PRX_REL_doseformgroup_of-QRX1151457-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151458	QRX1151131-PRX_REL_doseformgroup_of-QRX1151458-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151460	QRX1151131-PRX_REL_doseformgroup_of-QRX1151460-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151462	QRX1151131-PRX_REL_doseformgroup_of-QRX1151462-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151465	QRX1151131-PRX_REL_doseformgroup_of-QRX1151465-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151468	QRX1151131-PRX_REL_doseformgroup_of-QRX1151468-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151471	QRX1151131-PRX_REL_doseformgroup_of-QRX1151471-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151473	QRX1151131-PRX_REL_doseformgroup_of-QRX1151473-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151476	QRX1151131-PRX_REL_doseformgroup_of-QRX1151476-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151479	QRX1151131-PRX_REL_doseformgroup_of-QRX1151479-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151481	QRX1151131-PRX_REL_doseformgroup_of-QRX1151481-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151485	QRX1151131-PRX_REL_doseformgroup_of-QRX1151485-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151489	QRX1151131-PRX_REL_doseformgroup_of-QRX1151489-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151491	QRX1151131-PRX_REL_doseformgroup_of-QRX1151491-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151493	QRX1151131-PRX_REL_doseformgroup_of-QRX1151493-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151496	QRX1151131-PRX_REL_doseformgroup_of-QRX1151496-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151498	QRX1151131-PRX_REL_doseformgroup_of-QRX1151498-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151500	QRX1151131-PRX_REL_doseformgroup_of-QRX1151500-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151503	QRX1151131-PRX_REL_doseformgroup_of-QRX1151503-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151511	QRX1151131-PRX_REL_doseformgroup_of-QRX1151511-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151513	QRX1151131-PRX_REL_doseformgroup_of-QRX1151513-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151517	QRX1151131-PRX_REL_doseformgroup_of-QRX1151517-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151521	QRX1151131-PRX_REL_doseformgroup_of-QRX1151521-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151524	QRX1151131-PRX_REL_doseformgroup_of-QRX1151524-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151526	QRX1151131-PRX_REL_doseformgroup_of-QRX1151526-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151528	QRX1151131-PRX_REL_doseformgroup_of-QRX1151528-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151530	QRX1151131-PRX_REL_doseformgroup_of-QRX1151530-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151532	QRX1151131-PRX_REL_doseformgroup_of-QRX1151532-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151534	QRX1151131-PRX_REL_doseformgroup_of-QRX1151534-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151536	QRX1151131-PRX_REL_doseformgroup_of-QRX1151536-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151538	QRX1151131-PRX_REL_doseformgroup_of-QRX1151538-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151540	QRX1151131-PRX_REL_doseformgroup_of-QRX1151540-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151542	QRX1151131-PRX_REL_doseformgroup_of-QRX1151542-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151545	QRX1151131-PRX_REL_doseformgroup_of-QRX1151545-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151549	QRX1151131-PRX_REL_doseformgroup_of-QRX1151549-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151552	QRX1151131-PRX_REL_doseformgroup_of-QRX1151552-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151555	QRX1151131-PRX_REL_doseformgroup_of-QRX1151555-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151557	QRX1151131-PRX_REL_doseformgroup_of-QRX1151557-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151559	QRX1151131-PRX_REL_doseformgroup_of-QRX1151559-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151561	QRX1151131-PRX_REL_doseformgroup_of-QRX1151561-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151563	QRX1151131-PRX_REL_doseformgroup_of-QRX1151563-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151565	QRX1151131-PRX_REL_doseformgroup_of-QRX1151565-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151567	QRX1151131-PRX_REL_doseformgroup_of-QRX1151567-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151569	QRX1151131-PRX_REL_doseformgroup_of-QRX1151569-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151571	QRX1151131-PRX_REL_doseformgroup_of-QRX1151571-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151573	QRX1151131-PRX_REL_doseformgroup_of-QRX1151573-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151575	QRX1151131-PRX_REL_doseformgroup_of-QRX1151575-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151578	QRX1151131-PRX_REL_doseformgroup_of-QRX1151578-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151581	QRX1151131-PRX_REL_doseformgroup_of-QRX1151581-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151590	QRX1151131-PRX_REL_doseformgroup_of-QRX1151590-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151592	QRX1151131-PRX_REL_doseformgroup_of-QRX1151592-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151594	QRX1151131-PRX_REL_doseformgroup_of-QRX1151594-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151596	QRX1151131-PRX_REL_doseformgroup_of-QRX1151596-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151598	QRX1151131-PRX_REL_doseformgroup_of-QRX1151598-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151600	QRX1151131-PRX_REL_doseformgroup_of-QRX1151600-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151602	QRX1151131-PRX_REL_doseformgroup_of-QRX1151602-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151604	QRX1151131-PRX_REL_doseformgroup_of-QRX1151604-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151607	QRX1151131-PRX_REL_doseformgroup_of-QRX1151607-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151609	QRX1151131-PRX_REL_doseformgroup_of-QRX1151609-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151611	QRX1151131-PRX_REL_doseformgroup_of-QRX1151611-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151614	QRX1151131-PRX_REL_doseformgroup_of-QRX1151614-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151616	QRX1151131-PRX_REL_doseformgroup_of-QRX1151616-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151623	QRX1151131-PRX_REL_doseformgroup_of-QRX1151623-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151625	QRX1151131-PRX_REL_doseformgroup_of-QRX1151625-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151627	QRX1151131-PRX_REL_doseformgroup_of-QRX1151627-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151629	QRX1151131-PRX_REL_doseformgroup_of-QRX1151629-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151631	QRX1151131-PRX_REL_doseformgroup_of-QRX1151631-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151633	QRX1151131-PRX_REL_doseformgroup_of-QRX1151633-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151635	QRX1151131-PRX_REL_doseformgroup_of-QRX1151635-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151637	QRX1151131-PRX_REL_doseformgroup_of-QRX1151637-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151639	QRX1151131-PRX_REL_doseformgroup_of-QRX1151639-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151641	QRX1151131-PRX_REL_doseformgroup_of-QRX1151641-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151643	QRX1151131-PRX_REL_doseformgroup_of-QRX1151643-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151645	QRX1151131-PRX_REL_doseformgroup_of-QRX1151645-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151663	QRX1151131-PRX_REL_doseformgroup_of-QRX1151663-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151670	QRX1151131-PRX_REL_doseformgroup_of-QRX1151670-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151686	QRX1151131-PRX_REL_doseformgroup_of-QRX1151686-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151688	QRX1151131-PRX_REL_doseformgroup_of-QRX1151688-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151689	QRX1151131-PRX_REL_doseformgroup_of-QRX1151689-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151694	QRX1151131-PRX_REL_doseformgroup_of-QRX1151694-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151696	QRX1151131-PRX_REL_doseformgroup_of-QRX1151696-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151702	QRX1151131-PRX_REL_doseformgroup_of-QRX1151702-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151704	QRX1151131-PRX_REL_doseformgroup_of-QRX1151704-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151706	QRX1151131-PRX_REL_doseformgroup_of-QRX1151706-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151708	QRX1151131-PRX_REL_doseformgroup_of-QRX1151708-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151710	QRX1151131-PRX_REL_doseformgroup_of-QRX1151710-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151716	QRX1151131-PRX_REL_doseformgroup_of-QRX1151716-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151718	QRX1151131-PRX_REL_doseformgroup_of-QRX1151718-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151720	QRX1151131-PRX_REL_doseformgroup_of-QRX1151720-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151722	QRX1151131-PRX_REL_doseformgroup_of-QRX1151722-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151726	QRX1151131-PRX_REL_doseformgroup_of-QRX1151726-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151728	QRX1151131-PRX_REL_doseformgroup_of-QRX1151728-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151730	QRX1151131-PRX_REL_doseformgroup_of-QRX1151730-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151733	QRX1151131-PRX_REL_doseformgroup_of-QRX1151733-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151736	QRX1151131-PRX_REL_doseformgroup_of-QRX1151736-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151739	QRX1151131-PRX_REL_doseformgroup_of-QRX1151739-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151741	QRX1151131-PRX_REL_doseformgroup_of-QRX1151741-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151744	QRX1151131-PRX_REL_doseformgroup_of-QRX1151744-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151745	QRX1151131-PRX_REL_doseformgroup_of-QRX1151745-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151749	QRX1151131-PRX_REL_doseformgroup_of-QRX1151749-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151752	QRX1151131-PRX_REL_doseformgroup_of-QRX1151752-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151758	QRX1151131-PRX_REL_doseformgroup_of-QRX1151758-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151767	QRX1151131-PRX_REL_doseformgroup_of-QRX1151767-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151771	QRX1151131-PRX_REL_doseformgroup_of-QRX1151771-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151772	QRX1151131-PRX_REL_doseformgroup_of-QRX1151772-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151775	QRX1151131-PRX_REL_doseformgroup_of-QRX1151775-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151778	QRX1151131-PRX_REL_doseformgroup_of-QRX1151778-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151780	QRX1151131-PRX_REL_doseformgroup_of-QRX1151780-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151784	QRX1151131-PRX_REL_doseformgroup_of-QRX1151784-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151786	QRX1151131-PRX_REL_doseformgroup_of-QRX1151786-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151790	QRX1151131-PRX_REL_doseformgroup_of-QRX1151790-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151792	QRX1151131-PRX_REL_doseformgroup_of-QRX1151792-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151794	QRX1151131-PRX_REL_doseformgroup_of-QRX1151794-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151796	QRX1151131-PRX_REL_doseformgroup_of-QRX1151796-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151799	QRX1151131-PRX_REL_doseformgroup_of-QRX1151799-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151801	QRX1151131-PRX_REL_doseformgroup_of-QRX1151801-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151803	QRX1151131-PRX_REL_doseformgroup_of-QRX1151803-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151805	QRX1151131-PRX_REL_doseformgroup_of-QRX1151805-0000
QRX1151131	PRX_REL_doseformgroup_of	QRX1151808	QRX1151131-PRX_REL_doseformgroup_of-QRX1151808-0000
