node1	label	node2
aa7e7d95-520a-461c-b1b3-e588aeb6a613	rxcui	722134
aa7e7d95-520a-461c-b1b3-e588aeb6a613	upc	0303781723930
aa7e7d95-520a-461c-b1b3-e588aeb6a613	upc	0303781724937
aa7e7d95-520a-461c-b1b3-e588aeb6a613	upc	0303781721936
aa7e7d95-520a-461c-b1b3-e588aeb6a613	upc	0303781722933
aa7e7d95-520a-461c-b1b3-e588aeb6a613	is_original_packager	True
3ba1f9f9-0037-4522-8605-e27dc8552b5b	manufacturer_name	Mylan Pharmaceuticals Inc.
3ba1f9f9-0037-4522-8605-e27dc8552b5b	unii	0J48LPH2TH
3ba1f9f9-0037-4522-8605-e27dc8552b5b	unii	80M03YXJ7I
3ba1f9f9-0037-4522-8605-e27dc8552b5b	rxcui	636045
3ba1f9f9-0037-4522-8605-e27dc8552b5b	rxcui	636042
3ba1f9f9-0037-4522-8605-e27dc8552b5b	rxcui	349353
3ba1f9f9-0037-4522-8605-e27dc8552b5b	rxcui	200284
3ba1f9f9-0037-4522-8605-e27dc8552b5b	rxcui	200285
3ba1f9f9-0037-4522-8605-e27dc8552b5b	upc	0303786323777
3ba1f9f9-0037-4522-8605-e27dc8552b5b	upc	0303786325771
3ba1f9f9-0037-4522-8605-e27dc8552b5b	upc	0303786321773
3ba1f9f9-0037-4522-8605-e27dc8552b5b	upc	0303786324774
3ba1f9f9-0037-4522-8605-e27dc8552b5b	upc	0303786322770
3ba1f9f9-0037-4522-8605-e27dc8552b5b	is_original_packager	True
d9a16816-d4de-401a-8413-7233f4e541f8	manufacturer_name	Bryant Ranch Prepack
d9a16816-d4de-401a-8413-7233f4e541f8	unii	80M03YXJ7I
d9a16816-d4de-401a-8413-7233f4e541f8	rxcui	349200
d9a16816-d4de-401a-8413-7233f4e541f8	rxcui	349199
7cb9f284-8175-4679-b846-145dc604e2c0	manufacturer_name	Bryant Ranch Prepack
7cb9f284-8175-4679-b846-145dc604e2c0	unii	80M03YXJ7I
7cb9f284-8175-4679-b846-145dc604e2c0	rxcui	349483
946692f5-0fe2-89b7-e053-2995a90a4d91	manufacturer_name	Direct_Rx
946692f5-0fe2-89b7-e053-2995a90a4d91	unii	80M03YXJ7I
946692f5-0fe2-89b7-e053-2995a90a4d91	rxcui	349199
946712b3-9c45-58fa-e053-2a95a90a9818	manufacturer_name	Direct_Rx
946712b3-9c45-58fa-e053-2a95a90a9818	unii	80M03YXJ7I
946712b3-9c45-58fa-e053-2a95a90a9818	rxcui	349199
947c5180-d38e-4d21-e053-2a95a90aaf75	manufacturer_name	Direct_Rx
947c5180-d38e-4d21-e053-2a95a90aaf75	unii	80M03YXJ7I
947c5180-d38e-4d21-e053-2a95a90aaf75	rxcui	349201
5ddba454-f3e6-43c2-a7a6-58365d297213	is_original_packager	True
5ddba454-f3e6-43c2-a7a6-58365d297213	manufacturer_name	Novartis Pharmaceuticals Corporation
5ddba454-f3e6-43c2-a7a6-58365d297213	unii	80M03YXJ7I
d0caec89-96ec-411d-a933-63eda74a6da7	is_original_packager	True
d0caec89-96ec-411d-a933-63eda74a6da7	manufacturer_name	Novartis Pharmaceuticals Corporation
d0caec89-96ec-411d-a933-63eda74a6da7	unii	864V2Q084H
d0caec89-96ec-411d-a933-63eda74a6da7	unii	80M03YXJ7I
0ff36e83-b307-42db-a2ab-bae3f6805c20	is_original_packager	True
0ff36e83-b307-42db-a2ab-bae3f6805c20	manufacturer_name	Camber Pharmaceuticals, Inc.
0ff36e83-b307-42db-a2ab-bae3f6805c20	unii	80M03YXJ7I
0ff36e83-b307-42db-a2ab-bae3f6805c20	rxcui	349483
0ff36e83-b307-42db-a2ab-bae3f6805c20	rxcui	349201
0ff36e83-b307-42db-a2ab-bae3f6805c20	rxcui	349200
0ff36e83-b307-42db-a2ab-bae3f6805c20	rxcui	349199
26080940-bcd3-446d-9026-3ddfb58e281e	is_original_packager	True
26080940-bcd3-446d-9026-3ddfb58e281e	manufacturer_name	Solco Healthcare US, LLC
26080940-bcd3-446d-9026-3ddfb58e281e	unii	80M03YXJ7I
3b80f726-9e1e-4d44-ad4f-afd10e26292f	manufacturer_name	Alembic Pharmaceuticals Limited
3b80f726-9e1e-4d44-ad4f-afd10e26292f	unii	0J48LPH2TH
3b80f726-9e1e-4d44-ad4f-afd10e26292f	unii	80M03YXJ7I
3b80f726-9e1e-4d44-ad4f-afd10e26292f	rxcui	636045
3b80f726-9e1e-4d44-ad4f-afd10e26292f	rxcui	636042
3b80f726-9e1e-4d44-ad4f-afd10e26292f	rxcui	349353
3b80f726-9e1e-4d44-ad4f-afd10e26292f	rxcui	200284
3b80f726-9e1e-4d44-ad4f-afd10e26292f	rxcui	200285
3b80f726-9e1e-4d44-ad4f-afd10e26292f	upc	0346708455309
3b80f726-9e1e-4d44-ad4f-afd10e26292f	upc	0346708456306
3b80f726-9e1e-4d44-ad4f-afd10e26292f	upc	0346708453305
3b80f726-9e1e-4d44-ad4f-afd10e26292f	upc	0346708454302
3b80f726-9e1e-4d44-ad4f-afd10e26292f	upc	0346708457303
3b80f726-9e1e-4d44-ad4f-afd10e26292f	is_original_packager	True
3b80f726-9e1e-4d44-ad4f-afd10e26292f	manufacturer_name	Alembic Pharmaceuticals Limited
3b80f726-9e1e-4d44-ad4f-afd10e26292f	unii	0J48LPH2TH
3b80f726-9e1e-4d44-ad4f-afd10e26292f	unii	80M03YXJ7I
3b80f726-9e1e-4d44-ad4f-afd10e26292f	rxcui	636045
3b80f726-9e1e-4d44-ad4f-afd10e26292f	rxcui	636042
3b80f726-9e1e-4d44-ad4f-afd10e26292f	rxcui	349353
3b80f726-9e1e-4d44-ad4f-afd10e26292f	rxcui	200284
3b80f726-9e1e-4d44-ad4f-afd10e26292f	rxcui	200285
3b80f726-9e1e-4d44-ad4f-afd10e26292f	upc	0346708455309
3b80f726-9e1e-4d44-ad4f-afd10e26292f	upc	0346708456306
3b80f726-9e1e-4d44-ad4f-afd10e26292f	upc	0346708453305
3b80f726-9e1e-4d44-ad4f-afd10e26292f	upc	0346708454302
3b80f726-9e1e-4d44-ad4f-afd10e26292f	upc	0346708457303
3b80f726-9e1e-4d44-ad4f-afd10e26292f	is_original_packager	True
a9c442dc-749e-4de0-bca3-1044eb78da72	manufacturer_name	Alembic Pharmaceuticals Limited
a9c442dc-749e-4de0-bca3-1044eb78da72	unii	864V2Q084H
a9c442dc-749e-4de0-bca3-1044eb78da72	unii	80M03YXJ7I
a9c442dc-749e-4de0-bca3-1044eb78da72	rxcui	722126
a9c442dc-749e-4de0-bca3-1044eb78da72	rxcui	722137
a9c442dc-749e-4de0-bca3-1044eb78da72	rxcui	722131
a9c442dc-749e-4de0-bca3-1044eb78da72	rxcui	722134
a9c442dc-749e-4de0-bca3-1044eb78da72	upc	0346708458300
a9c442dc-749e-4de0-bca3-1044eb78da72	upc	0346708459307
a9c442dc-749e-4de0-bca3-1044eb78da72	upc	0346708460303
a9c442dc-749e-4de0-bca3-1044eb78da72	upc	0346708461300
a9c442dc-749e-4de0-bca3-1044eb78da72	is_original_packager	True
a9c442dc-749e-4de0-bca3-1044eb78da72	manufacturer_name	Alembic Pharmaceuticals Limited
a9c442dc-749e-4de0-bca3-1044eb78da72	unii	864V2Q084H
a9c442dc-749e-4de0-bca3-1044eb78da72	unii	80M03YXJ7I
a9c442dc-749e-4de0-bca3-1044eb78da72	rxcui	722126
a9c442dc-749e-4de0-bca3-1044eb78da72	rxcui	722137
a9c442dc-749e-4de0-bca3-1044eb78da72	rxcui	722131
a9c442dc-749e-4de0-bca3-1044eb78da72	rxcui	722134
a9c442dc-749e-4de0-bca3-1044eb78da72	upc	0346708458300
a9c442dc-749e-4de0-bca3-1044eb78da72	upc	0346708459307
a9c442dc-749e-4de0-bca3-1044eb78da72	upc	0346708460303
a9c442dc-749e-4de0-bca3-1044eb78da72	upc	0346708461300
a9c442dc-749e-4de0-bca3-1044eb78da72	is_original_packager	True
b53261bc-fe16-4e48-8bd1-e964ee575e4b	is_original_packager	True
b53261bc-fe16-4e48-8bd1-e964ee575e4b	manufacturer_name	Par Pharmaceutical, Inc.
b53261bc-fe16-4e48-8bd1-e964ee575e4b	unii	864V2Q084H
b53261bc-fe16-4e48-8bd1-e964ee575e4b	unii	0J48LPH2TH
b53261bc-fe16-4e48-8bd1-e964ee575e4b	unii	80M03YXJ7I
b53261bc-fe16-4e48-8bd1-e964ee575e4b	upc	0349884123451
ab5e0e5a-5bdf-4cfc-9d18-57ea4d642f65	is_original_packager	True
ab5e0e5a-5bdf-4cfc-9d18-57ea4d642f65	manufacturer_name	Ohm Laboratories Inc.
ab5e0e5a-5bdf-4cfc-9d18-57ea4d642f65	unii	80M03YXJ7I
ab5e0e5a-5bdf-4cfc-9d18-57ea4d642f65	upc	0351660140309
ab5e0e5a-5bdf-4cfc-9d18-57ea4d642f65	is_original_packager	True
ab5e0e5a-5bdf-4cfc-9d18-57ea4d642f65	manufacturer_name	Ohm Laboratories Inc.
ab5e0e5a-5bdf-4cfc-9d18-57ea4d642f65	unii	80M03YXJ7I
ab5e0e5a-5bdf-4cfc-9d18-57ea4d642f65	upc	0351660140309
29c0e001-4855-4903-aa1d-64e4dd155b8a	manufacturer_name	PD-Rx Pharmaceuticals, Inc.
29c0e001-4855-4903-aa1d-64e4dd155b8a	unii	80M03YXJ7I
29c0e001-4855-4903-aa1d-64e4dd155b8a	upc	0355289876304
9402b022-5809-4251-dfef-54f6ef5723fe	manufacturer_name	Jubilant Cadista Pharmaceuticals Inc.
9402b022-5809-4251-dfef-54f6ef5723fe	unii	80M03YXJ7I
9402b022-5809-4251-dfef-54f6ef5723fe	rxcui	349483
9402b022-5809-4251-dfef-54f6ef5723fe	rxcui	349201
9402b022-5809-4251-dfef-54f6ef5723fe	rxcui	349200
9402b022-5809-4251-dfef-54f6ef5723fe	rxcui	349199
9402b022-5809-4251-dfef-54f6ef5723fe	upc	0359746360030
9402b022-5809-4251-dfef-54f6ef5723fe	upc	0359746363321
9402b022-5809-4251-dfef-54f6ef5723fe	upc	0359746361907
9402b022-5809-4251-dfef-54f6ef5723fe	upc	0359746360306
9402b022-5809-4251-dfef-54f6ef5723fe	upc	0359746362904
9402b022-5809-4251-dfef-54f6ef5723fe	upc	0359746362034
9402b022-5809-4251-dfef-54f6ef5723fe	upc	0359746361037
9402b022-5809-4251-dfef-54f6ef5723fe	upc	0359746363901
9402b022-5809-4251-dfef-54f6ef5723fe	is_original_packager	True
973973a3-9fec-4afc-910f-187f099dfe2d	manufacturer_name	Alembic Pharmaceuticals Inc.
973973a3-9fec-4afc-910f-187f099dfe2d	unii	0J48LPH2TH
973973a3-9fec-4afc-910f-187f099dfe2d	unii	80M03YXJ7I
973973a3-9fec-4afc-910f-187f099dfe2d	rxcui	636045
973973a3-9fec-4afc-910f-187f099dfe2d	rxcui	636042
973973a3-9fec-4afc-910f-187f099dfe2d	rxcui	349353
973973a3-9fec-4afc-910f-187f099dfe2d	rxcui	200284
973973a3-9fec-4afc-910f-187f099dfe2d	rxcui	200285
973973a3-9fec-4afc-910f-187f099dfe2d	upc	0362332081301
973973a3-9fec-4afc-910f-187f099dfe2d	upc	0362332080304
973973a3-9fec-4afc-910f-187f099dfe2d	upc	0362332082308
973973a3-9fec-4afc-910f-187f099dfe2d	upc	0362332083305
973973a3-9fec-4afc-910f-187f099dfe2d	upc	0362332079308
973973a3-9fec-4afc-910f-187f099dfe2d	is_original_packager	True
1f6ab5e0-8320-4489-bed2-8c90c534e5ae	manufacturer_name	Proficient Rx LP
1f6ab5e0-8320-4489-bed2-8c90c534e5ae	unii	0J48LPH2TH
1f6ab5e0-8320-4489-bed2-8c90c534e5ae	unii	80M03YXJ7I
1f6ab5e0-8320-4489-bed2-8c90c534e5ae	rxcui	636045
c5bc7c55-b50c-4e61-ad1f-5ebb607c262f	is_original_packager	True
c5bc7c55-b50c-4e61-ad1f-5ebb607c262f	manufacturer_name	Aurobindo Pharma Limited
c5bc7c55-b50c-4e61-ad1f-5ebb607c262f	unii	0J48LPH2TH
c5bc7c55-b50c-4e61-ad1f-5ebb607c262f	unii	80M03YXJ7I
6fba5243-ee00-4825-a04a-321cb6b49c56	is_original_packager	True
6fba5243-ee00-4825-a04a-321cb6b49c56	manufacturer_name	Aurobindo Pharma Limited
6fba5243-ee00-4825-a04a-321cb6b49c56	unii	864V2Q084H
6fba5243-ee00-4825-a04a-321cb6b49c56	unii	0J48LPH2TH
6fba5243-ee00-4825-a04a-321cb6b49c56	unii	80M03YXJ7I
d74a85de-5917-401a-b92d-6a95da5d30a6	is_original_packager	True
d74a85de-5917-401a-b92d-6a95da5d30a6	manufacturer_name	Lupin Pharmaceuticals, Inc.
d74a85de-5917-401a-b92d-6a95da5d30a6	unii	0J48LPH2TH
d74a85de-5917-401a-b92d-6a95da5d30a6	unii	80M03YXJ7I
d74a85de-5917-401a-b92d-6a95da5d30a6	upc	0368180103097
d74a85de-5917-401a-b92d-6a95da5d30a6	upc	0368180104094
d74a85de-5917-401a-b92d-6a95da5d30a6	upc	0368180105091
5dbb43b1-3ea4-4fa5-a9aa-95d869ae65fe	is_original_packager	True
5dbb43b1-3ea4-4fa5-a9aa-95d869ae65fe	manufacturer_name	Lupin Pharmaceuticals, Inc.
5dbb43b1-3ea4-4fa5-a9aa-95d869ae65fe	unii	864V2Q084H
5dbb43b1-3ea4-4fa5-a9aa-95d869ae65fe	unii	0J48LPH2TH
5dbb43b1-3ea4-4fa5-a9aa-95d869ae65fe	unii	80M03YXJ7I
bd199010-1d85-4011-939c-4704ecfaba1f	is_original_packager	True
bd199010-1d85-4011-939c-4704ecfaba1f	manufacturer_name	Cadila Healthcare Limited
bd199010-1d85-4011-939c-4704ecfaba1f	unii	0J48LPH2TH
bd199010-1d85-4011-939c-4704ecfaba1f	unii	80M03YXJ7I
bd199010-1d85-4011-939c-4704ecfaba1f	upc	0370771148905
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	manufacturer_name	Mylan Pharmaceuticals Inc.
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	unii	80M03YXJ7I
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	rxcui	349483
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	rxcui	349201
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	rxcui	349200
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	rxcui	349199
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	upc	0303785814771
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	upc	0303785807933
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	upc	0303785813774
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	upc	0303785815778
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	is_original_packager	True
eca536fa-fdb8-4a99-a1ae-7580e2850cdb	manufacturer_name	Proficient Rx LP
eca536fa-fdb8-4a99-a1ae-7580e2850cdb	unii	0J48LPH2TH
eca536fa-fdb8-4a99-a1ae-7580e2850cdb	unii	80M03YXJ7I
eca536fa-fdb8-4a99-a1ae-7580e2850cdb	rxcui	636042
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	manufacturer_name	Mylan Pharmaceuticals Inc.
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	unii	80M03YXJ7I
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	rxcui	349483
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	rxcui	349201
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	rxcui	349200
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	rxcui	349199
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	upc	0303785814771
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	upc	0303785807933
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	upc	0303785813774
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	upc	0303785815778
73e01dc6-7dd4-421a-a4f6-137e75f69f9a	is_original_packager	True
ec24af8d-29a3-4217-8f06-ac217ea55b9e	manufacturer_name	Proficient Rx LP
ec24af8d-29a3-4217-8f06-ac217ea55b9e	unii	0J48LPH2TH
ec24af8d-29a3-4217-8f06-ac217ea55b9e	unii	80M03YXJ7I
ec24af8d-29a3-4217-8f06-ac217ea55b9e	rxcui	636042
3ba1f9f9-0037-4522-8605-e27dc8552b5b	manufacturer_name	Mylan Pharmaceuticals Inc.
3ba1f9f9-0037-4522-8605-e27dc8552b5b	unii	0J48LPH2TH
3ba1f9f9-0037-4522-8605-e27dc8552b5b	unii	80M03YXJ7I
3ba1f9f9-0037-4522-8605-e27dc8552b5b	rxcui	636045
3ba1f9f9-0037-4522-8605-e27dc8552b5b	rxcui	636042
3ba1f9f9-0037-4522-8605-e27dc8552b5b	rxcui	349353
3ba1f9f9-0037-4522-8605-e27dc8552b5b	rxcui	200284
3ba1f9f9-0037-4522-8605-e27dc8552b5b	rxcui	200285
3ba1f9f9-0037-4522-8605-e27dc8552b5b	upc	0303786323777
3ba1f9f9-0037-4522-8605-e27dc8552b5b	upc	0303786325771
3ba1f9f9-0037-4522-8605-e27dc8552b5b	upc	0303786321773
3ba1f9f9-0037-4522-8605-e27dc8552b5b	upc	0303786324774
3ba1f9f9-0037-4522-8605-e27dc8552b5b	upc	0303786322770
3ba1f9f9-0037-4522-8605-e27dc8552b5b	is_original_packager	True
18d7820d-471f-4ee2-9ec6-25d8d27c77de	is_original_packager	True
18d7820d-471f-4ee2-9ec6-25d8d27c77de	manufacturer_name	Novartis Pharmaceuticals Corporation
18d7820d-471f-4ee2-9ec6-25d8d27c77de	unii	864V2Q084H
18d7820d-471f-4ee2-9ec6-25d8d27c77de	unii	0J48LPH2TH
18d7820d-471f-4ee2-9ec6-25d8d27c77de	unii	80M03YXJ7I
000dc81d-ab91-450c-8eae-8eb74e72296f	is_original_packager	True
000dc81d-ab91-450c-8eae-8eb74e72296f	manufacturer_name	Novartis Pharmaceuticals Corporation
000dc81d-ab91-450c-8eae-8eb74e72296f	unii	17ERJ0MKGI
000dc81d-ab91-450c-8eae-8eb74e72296f	unii	80M03YXJ7I
0ff36e83-b307-42db-a2ab-bae3f6805c20	is_original_packager	True
0ff36e83-b307-42db-a2ab-bae3f6805c20	manufacturer_name	Camber Pharmaceuticals, Inc.
0ff36e83-b307-42db-a2ab-bae3f6805c20	unii	80M03YXJ7I
0ff36e83-b307-42db-a2ab-bae3f6805c20	rxcui	349483
0ff36e83-b307-42db-a2ab-bae3f6805c20	rxcui	349201
0ff36e83-b307-42db-a2ab-bae3f6805c20	rxcui	349200
0ff36e83-b307-42db-a2ab-bae3f6805c20	rxcui	349199
0ff36e83-b307-42db-a2ab-bae3f6805c20	is_original_packager	True
0ff36e83-b307-42db-a2ab-bae3f6805c20	manufacturer_name	Camber Pharmaceuticals, Inc.
0ff36e83-b307-42db-a2ab-bae3f6805c20	unii	80M03YXJ7I
0ff36e83-b307-42db-a2ab-bae3f6805c20	rxcui	349483
0ff36e83-b307-42db-a2ab-bae3f6805c20	rxcui	349201
0ff36e83-b307-42db-a2ab-bae3f6805c20	rxcui	349200
0ff36e83-b307-42db-a2ab-bae3f6805c20	rxcui	349199
a8c61488-4219-dfcb-e053-2a95a90a98a4	is_original_packager	True
a8c61488-4219-dfcb-e053-2a95a90a98a4	manufacturer_name	AvKARE
a8c61488-4219-dfcb-e053-2a95a90a98a4	unii	80M03YXJ7I
e05dd72c-7475-422e-bf8e-73148929450e	manufacturer_name	Lupin Pharmaceuticals, Inc.
e05dd72c-7475-422e-bf8e-73148929450e	unii	864V2Q084H
e05dd72c-7475-422e-bf8e-73148929450e	unii	80M03YXJ7I
e05dd72c-7475-422e-bf8e-73148929450e	rxcui	722126
e05dd72c-7475-422e-bf8e-73148929450e	rxcui	722137
e05dd72c-7475-422e-bf8e-73148929450e	rxcui	722131
e05dd72c-7475-422e-bf8e-73148929450e	rxcui	722134
e05dd72c-7475-422e-bf8e-73148929450e	upc	0343386082094
e05dd72c-7475-422e-bf8e-73148929450e	upc	0343386081035
e05dd72c-7475-422e-bf8e-73148929450e	upc	0343386080090
e05dd72c-7475-422e-bf8e-73148929450e	upc	0343386083039
e05dd72c-7475-422e-bf8e-73148929450e	is_original_packager	True
a9c442dc-749e-4de0-bca3-1044eb78da72	manufacturer_name	Alembic Pharmaceuticals Limited
a9c442dc-749e-4de0-bca3-1044eb78da72	unii	864V2Q084H
a9c442dc-749e-4de0-bca3-1044eb78da72	unii	80M03YXJ7I
a9c442dc-749e-4de0-bca3-1044eb78da72	rxcui	722126
